id,city,name,country,parameters
62480,,Kalmia ,US,"[{'id': 2, 'unit': 'µg/m³', 'count': 57144, 'average': 7.873342477184909, 'lastValue': 4.7, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 2, 'firstUpdated': '2023-05-08T00:12:18+00:00', 'manufacturers': None}, {'id': 126, 'unit': 'particles/cm³', 'count': 57144, 'average': 0.7018665478750088, 'lastValue': 0.39, 'parameter': 'um010', 'displayName': 'um010 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 126, 'firstUpdated': '2023-05-08T00:12:18+00:00', 'manufacturers': None}, {'id': 132, 'unit': 'mb', 'count': 43913, 'average': 835.4290322666276, 'lastValue': 837.63, 'parameter': 'pressure', 'displayName': 'pressure mb', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 132, 'firstUpdated': '2023-05-23T18:00:32+00:00', 'manufacturers': None}, {'id': 128, 'unit': 'f', 'count': 103, 'average': 85.52406112406112, 'lastValue': 89.0, 'parameter': 'temperature', 'displayName': 'temperature f', 'lastUpdated': '2023-05-31T19:02:27+00:00', 'parameterId': 128, 'firstUpdated': '2023-05-23T18:00:32+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 57144, 'average': 10.67010954419615, 'lastValue': 6.2, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 1, 'firstUpdated': '2023-05-08T00:12:18+00:00', 'manufacturers': None}, {'id': 133, 'unit': 'particles/cm³', 'count': 43913, 'average': 1.4961681588017, 'lastValue': 2.41, 'parameter': 'um005', 'displayName': 'um005 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 133, 'firstUpdated': '2023-05-23T18:00:32+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 57144, 'average': 4.78764166037405, 'lastValue': 2.9, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 19, 'firstUpdated': '2023-05-08T00:12:18+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 43913, 'average': 7.347081613789564, 'lastValue': 11.33, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 125, 'firstUpdated': '2023-05-23T18:00:32+00:00', 'manufacturers': None}, {'id': 134, 'unit': '%', 'count': 43913, 'average': 56.926572589039054, 'lastValue': 15.0, 'parameter': 'humidity', 'displayName': 'humidity %', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 134, 'firstUpdated': '2023-05-23T18:00:32+00:00', 'manufacturers': None}, {'id': 130, 'unit': 'particles/cm³', 'count': 57144, 'average': 0.1081585522176962, 'lastValue': 0.04, 'parameter': 'um025', 'displayName': 'um025 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 130, 'firstUpdated': '2023-05-08T00:12:18+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 43811, 'average': 70.09338969283185, 'lastValue': 96.0, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 100, 'firstUpdated': '2023-05-31T16:44:26+00:00', 'manufacturers': None}, {'id': 129, 'unit': 'particles/cm³', 'count': 43913, 'average': 0.004672782508458361, 'lastValue': 0.02, 'parameter': 'um050', 'displayName': 'um050 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 129, 'firstUpdated': '2023-05-23T18:00:32+00:00', 'manufacturers': None}, {'id': 135, 'unit': 'particles/cm³', 'count': 57144, 'average': 0.005664394237442654, 'lastValue': 0.0, 'parameter': 'um100', 'displayName': 'um100 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 135, 'firstUpdated': '2023-05-08T00:12:18+00:00', 'manufacturers': None}]"
62492,,"Sutter Creek, Ridge Rd",US,"[{'id': 128, 'unit': 'f', 'count': 42872, 'average': 76.9599741588224, 'lastValue': 82.0, 'parameter': 'temperature', 'displayName': 'temperature f', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 128, 'firstUpdated': '2023-05-23T18:00:26+00:00', 'manufacturers': None}, {'id': 129, 'unit': 'particles/cm³', 'count': 42872, 'average': 0.0034478667313640066, 'lastValue': 0.03, 'parameter': 'um050', 'displayName': 'um050 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 129, 'firstUpdated': '2023-05-23T18:00:26+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 55952, 'average': 4.7340235657277425, 'lastValue': 22.1, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 2, 'firstUpdated': '2023-05-08T00:20:01+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 42872, 'average': 8.845602647140218, 'lastValue': 24.81, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 125, 'firstUpdated': '2023-05-23T18:00:26+00:00', 'manufacturers': None}, {'id': 133, 'unit': 'particles/cm³', 'count': 42872, 'average': 2.535485376500806, 'lastValue': 7.35, 'parameter': 'um005', 'displayName': 'um005 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 133, 'firstUpdated': '2023-05-23T18:00:26+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 55952, 'average': 5.353350728052459, 'lastValue': 25.3, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 1, 'firstUpdated': '2023-05-08T00:20:01+00:00', 'manufacturers': None}, {'id': 130, 'unit': 'particles/cm³', 'count': 55952, 'average': 0.018103529237895533, 'lastValue': 0.19, 'parameter': 'um025', 'displayName': 'um025 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 130, 'firstUpdated': '2023-05-08T00:20:01+00:00', 'manufacturers': None}, {'id': 135, 'unit': 'particles/cm³', 'count': 55952, 'average': 9.524557876451885e-05, 'lastValue': 0.0, 'parameter': 'um100', 'displayName': 'um100 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 135, 'firstUpdated': '2023-05-08T00:20:01+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 55952, 'average': 3.437450026843905, 'lastValue': 13.5, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 19, 'firstUpdated': '2023-05-08T00:20:01+00:00', 'manufacturers': None}, {'id': 126, 'unit': 'particles/cm³', 'count': 55952, 'average': 0.2614528711153875, 'lastValue': 1.44, 'parameter': 'um010', 'displayName': 'um010 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 126, 'firstUpdated': '2023-05-08T00:20:01+00:00', 'manufacturers': None}, {'id': 134, 'unit': '%', 'count': 42872, 'average': 39.09203495923583, 'lastValue': 43.0, 'parameter': 'humidity', 'displayName': 'humidity %', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 134, 'firstUpdated': '2023-05-23T18:00:26+00:00', 'manufacturers': None}, {'id': 132, 'unit': 'mb', 'count': 42872, 'average': 950.6213989158966, 'lastValue': 954.24, 'parameter': 'pressure', 'displayName': 'pressure mb', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 132, 'firstUpdated': '2023-05-23T18:00:26+00:00', 'manufacturers': None}]"
62932,,MASUK-ANGIN,US,"[{'id': 125, 'unit': 'particles/cm³', 'count': 43338, 'average': 6.884113613718417, 'lastValue': 11.6, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 125, 'firstUpdated': '2023-05-23T17:58:13+00:00', 'manufacturers': None}, {'id': 134, 'unit': '%', 'count': 43338, 'average': 59.607494674887974, 'lastValue': 61.0, 'parameter': 'humidity', 'displayName': 'humidity %', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 134, 'firstUpdated': '2023-05-23T17:58:13+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 327600, 'average': 5.115081493301894, 'lastValue': 5.8, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 19, 'firstUpdated': '2021-01-14T01:19:21+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 327600, 'average': 10.627045861581417, 'lastValue': 10.9, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 1, 'firstUpdated': '2021-01-14T01:19:21+00:00', 'manufacturers': None}, {'id': 133, 'unit': 'particles/cm³', 'count': 43338, 'average': 1.9504347316478554, 'lastValue': 3.34, 'parameter': 'um005', 'displayName': 'um005 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 133, 'firstUpdated': '2023-05-23T17:58:13+00:00', 'manufacturers': None}, {'id': 126, 'unit': 'particles/cm³', 'count': 327600, 'average': 0.6641927473040229, 'lastValue': 0.7, 'parameter': 'um010', 'displayName': 'um010 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 126, 'firstUpdated': '2021-01-14T01:19:21+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 327600, 'average': 8.762040486109166, 'lastValue': 10.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 2, 'firstUpdated': '2021-01-14T01:19:21+00:00', 'manufacturers': None}, {'id': 132, 'unit': 'mb', 'count': 43338, 'average': 1012.5204066709116, 'lastValue': 1014.21, 'parameter': 'pressure', 'displayName': 'pressure mb', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 132, 'firstUpdated': '2023-05-23T17:58:13+00:00', 'manufacturers': None}, {'id': 128, 'unit': 'f', 'count': 43338, 'average': 64.3037046107181, 'lastValue': 73.0, 'parameter': 'temperature', 'displayName': 'temperature f', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 128, 'firstUpdated': '2023-05-23T17:58:13+00:00', 'manufacturers': None}, {'id': 135, 'unit': 'particles/cm³', 'count': 327600, 'average': 0.007436994293622954, 'lastValue': 0.0, 'parameter': 'um100', 'displayName': 'um100 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 135, 'firstUpdated': '2021-01-14T01:19:21+00:00', 'manufacturers': None}, {'id': 130, 'unit': 'particles/cm³', 'count': 327600, 'average': 0.07356211318996225, 'lastValue': 0.07, 'parameter': 'um025', 'displayName': 'um025 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 130, 'firstUpdated': '2021-01-14T01:19:21+00:00', 'manufacturers': None}, {'id': 129, 'unit': 'particles/cm³', 'count': 43338, 'average': 0.011596500001885097, 'lastValue': 0.0, 'parameter': 'um050', 'displayName': 'um050 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 129, 'firstUpdated': '2023-05-23T17:58:13+00:00', 'manufacturers': None}]"
63284,,Troon Avenue,US,"[{'id': 129, 'unit': 'particles/cm³', 'count': 43715, 'average': 0.007072006900571081, 'lastValue': 0.01, 'parameter': 'um050', 'displayName': 'um050 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 129, 'firstUpdated': '2023-05-23T18:00:41+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 43715, 'average': 10.306716745443113, 'lastValue': 8.67, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 125, 'firstUpdated': '2023-05-23T18:00:41+00:00', 'manufacturers': None}, {'id': 126, 'unit': 'particles/cm³', 'count': 429515, 'average': 1.000419070528071, 'lastValue': 0.4, 'parameter': 'um010', 'displayName': 'um010 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 126, 'firstUpdated': '2021-01-19T23:59:35+00:00', 'manufacturers': None}, {'id': 134, 'unit': '%', 'count': 43715, 'average': 57.34380868894559, 'lastValue': 48.0, 'parameter': 'humidity', 'displayName': 'humidity %', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 134, 'firstUpdated': '2023-05-23T18:00:41+00:00', 'manufacturers': None}, {'id': 128, 'unit': 'f', 'count': 39595, 'average': 70.24336956204387, 'lastValue': 80.0, 'parameter': 'temperature', 'displayName': 'temperature f', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 128, 'firstUpdated': '2023-05-23T18:00:41+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 429515, 'average': 8.197153414708234, 'lastValue': 3.8, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 19, 'firstUpdated': '2021-01-19T23:59:35+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 429515, 'average': 16.14729435920439, 'lastValue': 6.9, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 1, 'firstUpdated': '2021-01-19T23:59:35+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 429515, 'average': 13.60162201074518, 'lastValue': 5.8, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 2, 'firstUpdated': '2021-01-19T23:59:35+00:00', 'manufacturers': None}, {'id': 133, 'unit': 'particles/cm³', 'count': 43715, 'average': 2.8398036369786, 'lastValue': 2.4, 'parameter': 'um005', 'displayName': 'um005 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 133, 'firstUpdated': '2023-05-23T18:00:41+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 4121, 'average': 69.64398818581903, 'lastValue': 68.0, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2023-06-07T15:12:11+00:00', 'parameterId': 100, 'firstUpdated': '2023-05-31T16:32:34+00:00', 'manufacturers': None}, {'id': 132, 'unit': 'mb', 'count': 43715, 'average': 1006.784980367859, 'lastValue': 1006.92, 'parameter': 'pressure', 'displayName': 'pressure mb', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 132, 'firstUpdated': '2023-05-23T18:00:41+00:00', 'manufacturers': None}, {'id': 135, 'unit': 'particles/cm³', 'count': 429515, 'average': 0.010785522927859677, 'lastValue': 0.0, 'parameter': 'um100', 'displayName': 'um100 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 135, 'firstUpdated': '2021-01-19T23:59:35+00:00', 'manufacturers': None}, {'id': 130, 'unit': 'particles/cm³', 'count': 429515, 'average': 0.1173107291186904, 'lastValue': 0.02, 'parameter': 'um025', 'displayName': 'um025 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 130, 'firstUpdated': '2021-01-19T23:59:35+00:00', 'manufacturers': None}]"
63497,,The Syndicate Homebase,US,"[{'id': 129, 'unit': 'particles/cm³', 'count': 42711, 'average': 0.0005187436091889194, 'lastValue': 0.04, 'parameter': 'um050', 'displayName': 'um050 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 129, 'firstUpdated': '2023-05-23T17:29:30+00:00', 'manufacturers': None}, {'id': 133, 'unit': 'particles/cm³', 'count': 42711, 'average': 2.060273280030721, 'lastValue': 23.79, 'parameter': 'um005', 'displayName': 'um005 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 133, 'firstUpdated': '2023-05-23T17:29:30+00:00', 'manufacturers': None}, {'id': 135, 'unit': 'particles/cm³', 'count': 423259, 'average': 0.001969983486719914, 'lastValue': 0.02, 'parameter': 'um100', 'displayName': 'um100 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 135, 'firstUpdated': '2021-01-19T23:58:32+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 42711, 'average': 7.029330391001074, 'lastValue': 79.51, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 125, 'firstUpdated': '2023-05-23T17:29:30+00:00', 'manufacturers': None}, {'id': 130, 'unit': 'particles/cm³', 'count': 423259, 'average': 0.03040006411887335, 'lastValue': 0.38, 'parameter': 'um025', 'displayName': 'um025 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 130, 'firstUpdated': '2021-01-19T23:58:32+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 423259, 'average': 4.190128360060182, 'lastValue': 32.7, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 19, 'firstUpdated': '2021-01-19T23:58:32+00:00', 'manufacturers': None}, {'id': 132, 'unit': 'mb', 'count': 42711, 'average': 1012.4886163321534, 'lastValue': 1005.29, 'parameter': 'pressure', 'displayName': 'pressure mb', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 132, 'firstUpdated': '2023-05-23T17:29:30+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 423259, 'average': 7.2237727457798115, 'lastValue': 65.6, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 1, 'firstUpdated': '2021-01-19T23:58:32+00:00', 'manufacturers': None}, {'id': 128, 'unit': 'f', 'count': 42711, 'average': 68.10492182118034, 'lastValue': 82.0, 'parameter': 'temperature', 'displayName': 'temperature f', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 128, 'firstUpdated': '2023-05-23T17:29:30+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 423259, 'average': 6.529272568644031, 'lastValue': 52.5, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 2, 'firstUpdated': '2021-01-19T23:58:32+00:00', 'manufacturers': None}, {'id': 134, 'unit': '%', 'count': 42711, 'average': 44.937174778282504, 'lastValue': 30.0, 'parameter': 'humidity', 'displayName': 'humidity %', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 134, 'firstUpdated': '2023-05-23T17:29:30+00:00', 'manufacturers': None}, {'id': 126, 'unit': 'particles/cm³', 'count': 423259, 'average': 0.5023931016250934, 'lastValue': 5.61, 'parameter': 'um010', 'displayName': 'um010 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 126, 'firstUpdated': '2021-01-19T23:58:32+00:00', 'manufacturers': None}]"
63688,,Oquirrh Highlands,US,"[{'id': 1, 'unit': 'µg/m³', 'count': 417252, 'average': 7.276370783364067, 'lastValue': 0.0, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 1, 'firstUpdated': '2021-01-19T23:59:40+00:00', 'manufacturers': None}, {'id': 134, 'unit': '%', 'count': 43221, 'average': 36.247684640694274, 'lastValue': 37.0, 'parameter': 'humidity', 'displayName': 'humidity %', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 134, 'firstUpdated': '2023-05-23T17:57:15+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 417252, 'average': 6.544975369441852, 'lastValue': 0.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 2, 'firstUpdated': '2021-01-19T23:59:40+00:00', 'manufacturers': None}, {'id': 135, 'unit': 'particles/cm³', 'count': 417252, 'average': 0.00115960816801683, 'lastValue': 0.0, 'parameter': 'um100', 'displayName': 'um100 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 135, 'firstUpdated': '2021-01-19T23:59:40+00:00', 'manufacturers': None}, {'id': 130, 'unit': 'particles/cm³', 'count': 417252, 'average': 0.027517024947786742, 'lastValue': 0.0, 'parameter': 'um025', 'displayName': 'um025 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 130, 'firstUpdated': '2021-01-19T23:59:40+00:00', 'manufacturers': None}, {'id': 129, 'unit': 'particles/cm³', 'count': 43221, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'um050', 'displayName': 'um050 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 129, 'firstUpdated': '2023-05-23T17:57:15+00:00', 'manufacturers': None}, {'id': 128, 'unit': 'f', 'count': 43221, 'average': 73.39664491076154, 'lastValue': 80.0, 'parameter': 'temperature', 'displayName': 'temperature f', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 128, 'firstUpdated': '2023-05-23T17:57:15+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 417252, 'average': 4.214821884806642, 'lastValue': 0.0, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 19, 'firstUpdated': '2021-01-19T23:59:40+00:00', 'manufacturers': None}, {'id': 133, 'unit': 'particles/cm³', 'count': 43221, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'um005', 'displayName': 'um005 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 133, 'firstUpdated': '2023-05-23T17:57:15+00:00', 'manufacturers': None}, {'id': 126, 'unit': 'particles/cm³', 'count': 417252, 'average': 0.4297481540204321, 'lastValue': 0.0, 'parameter': 'um010', 'displayName': 'um010 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 126, 'firstUpdated': '2021-01-19T23:59:40+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 43221, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 125, 'firstUpdated': '2023-05-23T17:57:15+00:00', 'manufacturers': None}, {'id': 132, 'unit': 'mb', 'count': 43221, 'average': 845.0501739236644, 'lastValue': 850.85, 'parameter': 'pressure', 'displayName': 'pressure mb', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 132, 'firstUpdated': '2023-05-23T17:57:15+00:00', 'manufacturers': None}]"
64417,,Pixel &amp; Mochi's house,US,"[{'id': 130, 'unit': 'particles/cm³', 'count': 430162, 'average': 0.054350743369031694, 'lastValue': 0.02, 'parameter': 'um025', 'displayName': 'um025 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 130, 'firstUpdated': '2021-01-19T23:58:24+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 430162, 'average': 8.65237335046249, 'lastValue': 5.4, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 2, 'firstUpdated': '2021-01-19T23:58:24+00:00', 'manufacturers': None}, {'id': 132, 'unit': 'mb', 'count': 43323, 'average': 1009.9610598606953, 'lastValue': 1011.46, 'parameter': 'pressure', 'displayName': 'pressure mb', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 132, 'firstUpdated': '2023-05-23T17:29:35+00:00', 'manufacturers': None}, {'id': 128, 'unit': 'f', 'count': 43323, 'average': 71.39640584256489, 'lastValue': 81.0, 'parameter': 'temperature', 'displayName': 'temperature f', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 128, 'firstUpdated': '2023-05-23T17:29:35+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 430162, 'average': 5.572280044327523, 'lastValue': 3.6, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 19, 'firstUpdated': '2021-01-19T23:58:24+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 43323, 'average': 8.810347799532613, 'lastValue': 8.82, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 125, 'firstUpdated': '2023-05-23T17:29:35+00:00', 'manufacturers': None}, {'id': 126, 'unit': 'particles/cm³', 'count': 430162, 'average': 0.5390636986088518, 'lastValue': 0.34, 'parameter': 'um010', 'displayName': 'um010 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 126, 'firstUpdated': '2021-01-19T23:58:24+00:00', 'manufacturers': None}, {'id': 134, 'unit': '%', 'count': 43323, 'average': 51.34003814500876, 'lastValue': 49.0, 'parameter': 'humidity', 'displayName': 'humidity %', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 134, 'firstUpdated': '2023-05-23T17:29:35+00:00', 'manufacturers': None}, {'id': 135, 'unit': 'particles/cm³', 'count': 430162, 'average': 0.001851337048067767, 'lastValue': 0.0, 'parameter': 'um100', 'displayName': 'um100 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 135, 'firstUpdated': '2021-01-19T23:58:24+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 430162, 'average': 9.946304091292932, 'lastValue': 6.0, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 1, 'firstUpdated': '2021-01-19T23:58:24+00:00', 'manufacturers': None}, {'id': 129, 'unit': 'particles/cm³', 'count': 43323, 'average': 0.0107616576481269, 'lastValue': 0.0, 'parameter': 'um050', 'displayName': 'um050 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 129, 'firstUpdated': '2023-05-23T17:29:35+00:00', 'manufacturers': None}, {'id': 133, 'unit': 'particles/cm³', 'count': 43323, 'average': 2.4073494553660497, 'lastValue': 2.4, 'parameter': 'um005', 'displayName': 'um005 particles/cm³', 'lastUpdated': '2023-08-22T01:24:22+00:00', 'parameterId': 133, 'firstUpdated': '2023-05-23T17:29:35+00:00', 'manufacturers': None}]"
